"","Union","R0","prop_imported","source_score","incidence_reduction"
"311",20224911,4.96637245581447e-10,0.999999999879722,0,-5.59996493620929e-13
"312",20224918,4.96637245581447e-10,0.999999999861029,0,-7.09876601945325e-13
"313",20224923,4.96637245581447e-10,0.999999999847583,0,-8.31557045444242e-13
"314",20224947,4.96637245581447e-10,0.999999999872785,0,-4.78950212823293e-13
"315",20224959,4.96637245581447e-10,0.999999999881197,0,-5.6488147492928e-13
"316",20224962,4.96637245581447e-10,0.99999999986524,0,-5.87085935421783e-13
"317",20224971,4.96637245581447e-10,0.999999999868538,0,-3.73701070088828e-13
"318",20224983,4.96637245581447e-10,0.999999999859285,0,-4.99822405686245e-13
"319",20224999,4.96637245581447e-10,0.999999999858139,0,-4.9604764740252e-13
"320",20225611,4.92091887258773,0.185568517441886,0.171141850916613,0.00884188636146854
"321",20225655,4.96637245581447e-10,0.999999999881109,0,-9.91873250200115e-13
"322",20225678,4.96637245581447e-10,0.999999999862681,1.62511252391803e-13,-8.98836560736527e-13
"323",20225683,4.96637245581447e-10,0.999999999884468,1.84164267760871e-12,-8.77742323268649e-13
"324",20225689,4.96637245581447e-10,0.999999999884545,9.30136264542993e-13,-9.65449942214036e-13
"325",20225693,4.83293876450378,0.321864277184946,0.190642747334718,0.00628900619697104
"326",20225696,5.65045374841507,0.0573001906693343,2.14489143634642,0.0249340723153098
"327",20226613,4.96637245581447e-10,0.999999999887513,1.73333187966908e-13,-6.93445301180873e-13
"328",20226615,4.96637245581447e-10,0.999999999880558,1.76635803008617e-13,-5.6799009939823e-13
"329",20226619,4.87482161483793,0.065036557545496,0.345635065607123,0.00764865790411395
"330",20226628,4.13784217068979,0.163835901666171,0.083139000441664,0.00827987310638834
"331",20226638,2.24739585270655,0.468949182580892,0.00267914451124035,0.000736965427661218
"332",20226647,3.83314297029411,0.19727530242637,0.114040100325528,0.0147779802035943
"333",20226657,0.241588792455102,0.93956231902862,0.000139119079302058,4.96020694304988e-05
"334",20226666,1.94265694647629,0.53375986742163,0.0162161497572632,0.001142183971926
"335",20226670,3.9005984926254,0.23196099577895,0.017158173562996,0.00208381412606828
"336",20226676,4.96637245581447e-10,0.999999999880157,5.45013441296107e-13,-8.8840046430505e-13
"337",20226685,4.96637245581447e-10,0.999999999876015,7.81507123802936e-14,-6.0285110237146e-13
"338",20229015,4.96637245581447e-10,0.999999999863511,4.1073097083147e-14,-5.9974247790251e-13
"339",20229031,1.19171195210226,0.683099930210699,0.000420018252163548,0.000182319393921215
"340",20229039,4.96637245581447e-10,0.999999999806353,7.30260249555745e-15,-9.46798195400333e-13
"341",20229047,4.96637245581447e-10,0.999999999871324,0,-2.93098878501041e-13
"342",20229063,4.96637245581447e-10,0.999999999867789,1.6324934535634e-14,-3.01536573488193e-13
"343",20229079,2.24037146771335,0.459336796696657,0.000857815691218767,0.000534874886749859
"344",20229099,4.96637245581447e-10,0.999999999863352,8.30951007140276e-14,-5.09148279093097e-13
"345",20229415,4.96637245581447e-10,0.999999999877803,2.55895176290548e-13,-4.69624339416441e-13
"346",20229431,3.07271926026183,0.421371823521378,0.0167261220778005,0.001691993294338
"347",20229447,2.10382577359322,0.530890091613883,0.00605868808688318,0.00137359738249676
"348",20229463,0.888974797239896,0.764865959233584,0.00110912388210309,0.000265564274298691
"349",20229479,4.284868052517,0.104550775203745,0.0260638785669346,0.00315276033554956
"350",20464315,5.19450348557357,0.0146068686525692,0.896617714636286,0.0108783155650313
"351",20464331,4.05796300328647,0.213545676679885,0.0663577747774519,0.00387331421112436
"352",20464347,3.97931661153982,0.156932586803318,0.0239679471630756,0.00333144204961455
"353",20464363,3.93939681926955,0.183009451189936,0.0456798796477706,0.00316165829940873
"354",20464379,4.76931881006197,0.0399787961155316,0.559767987933722,0.0123801941945521
"355",20464915,2.9953351670686,0.192980746400413,0.00658522723910523,0.000956158668742324
"356",20464925,1.35468769610235,0.663501350537434,0.00179713922204812,0.000381585498476111
"357",20464947,1.4536608894907,0.54480773942175,0.00154515645629477,0.000391670139801903
"358",20464963,0.657061458950288,0.769214185179379,0.000464132204081106,0.000152801679978332
"359",20464975,0.574250399037532,0.7710260401514,0.00023639171800866,0.000189356662587903
"360",20464999,4.96637245581447e-10,0.999999999877175,4.35090893054747e-14,-4.29878355134861e-13
"361",20466123,6.87359094741447,0.0312205175269984,1.84235965080635,0.0148978808894031
"362",20466147,5.70280769580199,0.00864352582957436,3.57332465131092,0.0210588323992916
"363",20466171,5.84643376087419,0.0197560353616278,1.85062627162231,0.016288550331452
"364",20466515,2.45222742703338,0.385774725696341,0.00540590173605011,0.000724392693797316
"365",20466531,0.416776235193654,0.868052099157577,0.000130248597524639,7.76854680046846e-05
"366",20466547,1.04161462288275,0.732620775759024,0.00179940349507497,0.000295127818347507
"367",20466563,4.96637245581447e-10,0.999999999792975,2.00984275279096e-13,-1.241007296926e-12
"368",20466579,6.80630444396596,0.0334011167848322,2.81081361962877,0.0225505129168461
"369",20466719,2.78406789455279,0.390111555416091,0.0131093521460912,0.000990705225927813
"370",20466742,4.96637245581447e-10,0.999999999856793,6.41660698088527e-13,-1.31583632878574e-12
"371",20466763,3.89040202212055,0.168750852408491,0.0653537650129561,0.00394050614453234
"372",20466787,1.98808668092388,0.587988151645086,0.00858926336115609,0.000733664863775019
"373",20467013,5.33008703417188,0.0701626344051367,0.185623882906048,0.00541918925437712
"374",20467017,2.9921810223177,0.283678935535343,0.00338739347869419,0.000613478850690297
"375",20467023,5.28807137104491,0.0964797423973606,0.321849417159911,0.00802182746840929
"376",20467035,4.51717924735078,0.102392746236652,0.0994715328530624,0.0068419320304387
"377",20467047,4.88754197351622,0.0729857091272566,0.138902973551212,0.00445078270269306
"378",20467059,5.99836769571265,0.0223075160976445,2.05298277241993,0.016756164238283
"379",20467076,2.7992457039928,0.351987711845423,0.00380978471043708,0.000733958310221827
"380",20467083,4.25754031368744,0.0922195207408628,0.0262550612962409,0.00187580256061648
"381",20467099,4.98558151166656,0.115788036690709,0.306618746775687,0.0108833712293386
"382",20467719,4.60605690811381,0.0768310456107533,0.0403122918861515,0.00224968543738258
"383",20467738,4.61758002828314,0.0886060265887041,0.04325878871691,0.00239576688255272
"384",20467757,4.38133939815846,0.0777769756252561,0.0332546158212776,0.0020410699775103
"385",20467776,2.20945806496768,0.4322137754502,0.000740639068607671,0.000441653233622219
"386",20467789,3.54493979435583,0.277027411285159,0.0176293144423367,0.00161550484331174
"387",20468038,4.88910945758583,0.0728659447931104,0.452193843281482,0.00818042801391605
"388",20468057,5.27106416721632,0.0692919131513706,0.3315963072158,0.0063185116272596
"389",20468076,5.30709955635573,0.0385096538525134,0.328143801465901,0.00608640243371883
"390",20468099,4.96637245581447e-10,0.999999999859906,4.63709085405929e-13,-8.89510687329675e-13
"391",20840710,6.3007666237228,0.0553779229414447,0.489233391541482,0.0204232854214197
"392",20840711,5.38398307889292,0.00966890402324235,3.38347386591621,0.034255639904206
"393",20840723,5.43112425502527,0.0268530484128669,0.975151118935012,0.0201751085383071
"394",20840735,5.09901240956919,0.0430226919571213,0.475036485816479,0.0169211429554031
"395",20840747,4.86253490014003,0.0406997125121425,0.152692187469163,0.0102312997579712
"396",20840759,5.18227370652553,0.0388265352286764,0.146319787211415,0.0138058337159914
"397",20840771,4.31360445114563,0.198697252520635,0.0191625569491825,0.00313318212401759
"398",20840783,4.9554058236427,0.000553989413313008,10.222430333721,0.0664348992502068
"399",20840799,5.81524224062495,0.0333169450962549,3.02125776252869,0.052087781510025
"400",20842115,5.05329451440255,0.00275812535068965,1.52518757867025,0.0201866510390006
"401",20842131,5.27213119597881,0.00209018851203003,2.07515877972133,0.0179331553781765
"402",20842147,4.72972762913423,0.0312228610393111,0.0191665097072892,0.00201315690336601
"403",20842163,4.85817383279821,0.0042263738794509,0.731684027653939,0.0179674029759272
"404",20842179,4.31654560157587,0.0820045186863149,0.0045762455670887,0.00117957622854659
"405",20842519,4.96637245581447e-10,0.999999999852578,2.03527784367715e-13,-7.16537940093076e-13
"406",20842538,7.36868484647452,0.0419796910663586,0.711440446276385,0.00808547095485546
"407",20842557,3.90740943284087,0.200743228000204,0.0299324554337728,0.00131715895154105
"408",20842576,5.68258321417351,0.144836034754308,0.179384052507333,0.00341472824378297
"409",20842923,5.27449516085543,0.0696010424332611,0.201477782015572,0.00863990022037753
"410",20842947,5.39713500889199,0.000966824889676496,41.6548995328122,0.089773405601186
"411",20842971,4.96637245581447e-10,0.999999999888469,1.04086769603003e-13,-1.45417011765403e-12
"412",20843619,4.96637245581447e-10,0.99999999984279,1.63224677201302e-13,-1.12510001315513e-12
"413",20843638,5.65632345002386,0.0089835713450547,0.992534115115369,0.00943820266739248
"414",20843657,5.29159898707714,0.0214504288163682,2.17728597898876,0.0187948998143455
"415",20843676,5.09685249357001,0.100951775324737,0.22879295963421,0.00397600887448146
"416",20843686,4.96637245581447e-10,0.999999999874348,2.74153855261232e-13,-1.0316192344817e-12
"417",20844719,4.57510778603592,0.0557733590960364,0.0096451124865665,0.00146668851057363
"418",20844738,5.30207874630099,0.00136057832772533,5.23171006615608,0.0403408937505748
"419",20844757,4.93632138149663,0.0114115700440572,0.235721665551137,0.00755989123179301
"420",20844776,5.07832804395197,0.00969888312881364,0.291632843705499,0.00690935894593137
"421",20845813,3.28129355417226,0.201910424310213,0.00317970593839311,0.000744478435125373
"422",20845827,4.67843945271872,0.0849837109260106,0.0181220620546433,0.00077105856233739
"423",20845840,4.36555789829594,0.101903183814573,0.012388528960823,0.00197725027959039
"424",20845854,4.26592998551445,0.0717118121335143,0.00525828764979341,0.000992796177120114
"425",20845860,4.96637245581447e-10,0.999999999803677,2.09408608376313e-14,-6.35269614690515e-13
"426",20845867,3.3457568574551,0.208004486610764,0.000530251896992083,0.000334210487392794
"427",20845881,1.54632899374967,0.553845211080295,0.000354857011490042,0.000204729331977904
"428",20847519,1.3913396163541,0.600126067960241,0.000634622459489244,0.000176229474851075
"429",20847538,5.33549565894433,0.116654050230474,0.0494447601299271,0.00413740619332903
"430",20847557,3.90442493522772,0.203959404445549,0.0179869937329164,0.00231022939739334
"431",20847576,2.92552696029053,0.410003558273342,0.001893584415521,0.000882543097094568
"432",20847823,2.02395192758402,0.521070438734192,0.00323309457982531,0.000418532421916917
"433",20847846,5.68031072819954,0.0187915360475793,2.90442071076866,0.0220370910626982
"434",20847871,4.68873817762611,0.123257649036603,0.0688262029341081,0.00304512238593491
"435",20848713,3.37741760836055,0.184732128997796,0.000986442141995502,0.000334196484737315
"436",20848727,5.51604188670178,0.150921804125155,0.0319875509456473,0.00270958483304928
"437",20848740,4.51453536842292,0.173403681049205,0.0322859791085208,0.00629771132933221
"438",20848754,3.84401929749775,0.209828659682881,0.00336439564121403,0.00130040305757662
"439",20848767,6.0134501454963,0.104514169341946,0.177321682954548,0.00394883980238259
"440",20848781,3.64482964670184,0.251773645904701,0.00898562459187661,0.000776006222067305
"441",20848799,4.96637245581447e-10,0.99999999987288,1.4415304415986e-12,-2.83106871279415e-13
